#Time, x, y, z
100.964,135,125,-13.9359009064
101.002,135,125,-13.9269028258
101.039,135,125,-13.9179642609
101.077,135,125,-13.909091189
101.115,135,125,-13.9002881363
101.153,135,125,-13.8915603255
101.191,135,125,-13.8829130574
101.228,135,125,-13.8743516662
101.266,135,125,-13.8658814734
101.304,135,125,-13.8575077479
101.342,135,125,-13.8492355945
101.38,135,125,-13.8410693786
101.417,135,125,-13.8330182171
101.455,135,125,-13.825087985
101.493,135,125,-13.817277141
101.531,135,125,-13.8095934516
101.569,135,125,-13.8020435276
101.606,135,125,-13.7946261731
101.644,135,125,-13.787349252
101.682,135,125,-13.7802199922
101.72,135,125,-13.7732378793
101.758,135,125,-13.7664048186
101.795,135,125,-13.7597250672
101.833,135,125,-13.7532040288
101.871,135,125,-13.746846706
101.909,135,125,-13.7406575209
101.947,135,125,-13.7346403757
101.984,135,125,-13.7287985465
102.022,135,125,-13.7231364122
102.06,135,125,-13.7176569484
102.098,135,125,-13.7123698565
102.136,135,125,-13.7072799207
102.173,135,125,-13.7023801229
102.211,135,125,-13.6976706417
102.249,135,125,-13.6931563365
102.287,135,125,-13.6888417178
102.325,135,125,-13.68473163
102.362,135,125,-13.6808291277
102.4,135,125,-13.6771346761
102.438,135,125,-13.6736504209
102.476,135,125,-13.6703787273
102.514,135,125,-13.6673216837
102.551,135,125,-13.6644815145
102.589,135,125,-13.6618604265
102.627,135,125,-13.6594600551
102.665,135,125,-13.6572816036
102.703,135,125,-13.6553264743
102.74,135,125,-13.6535959392
102.778,135,125,-13.6520910992
102.816,135,125,-13.650812779
102.854,135,125,-13.649761755
102.892,135,125,-13.6489385371
102.929,135,125,-13.6483434829
102.967,135,125,-13.6479766611
103.005,135,125,-13.6478381704
103.043,135,125,-13.6479277004
103.081,135,125,-13.6482449864
103.118,135,125,-13.6487898185
103.156,135,125,-13.6495619012
103.194,135,125,-13.6505606767
103.232,135,125,-13.6517854267
103.27,135,125,-13.6532354773
103.307,135,125,-13.6549098026
103.345,135,125,-13.6568068222
103.383,135,125,-13.658925057
103.421,135,125,-13.6612632316
103.459,135,125,-13.663819797
103.496,135,125,-13.6665929169
103.534,135,125,-13.6695805604
103.572,135,125,-13.6727805325
103.61,135,125,-13.6761905904
103.648,135,125,-13.6798082991
103.685,135,125,-13.6836311247
103.723,135,125,-13.6876563276
103.761,135,125,-13.6918810158
103.799,135,125,-13.6963022583
103.837,135,125,-13.7009170675
103.874,135,125,-13.7057221954
103.912,135,125,-13.7107142475
103.95,135,125,-13.7158895785
103.988,135,125,-13.7212445279
104.026,135,125,-13.7267754846
104.063,135,125,-13.7324786421
104.101,135,125,-13.73835001
104.139,135,125,-13.7443854908
104.177,135,125,-13.7505808788
104.215,135,125,-13.7569319617
104.252,135,125,-13.7634343471
104.29,135,125,-13.7700835482
104.328,135,125,-13.7768750295
104.366,135,125,-13.7838040309
104.404,135,125,-13.790865831
104.441,135,125,-13.7980553856
104.479,135,125,-13.805367748
104.517,135,125,-13.8127983581
104.555,135,125,-13.8203422563
104.593,135,125,-13.8279943022
104.63,135,125,-13.8357492204
104.668,135,125,-13.8436015172
104.706,135,125,-13.8515456141
104.744,135,125,-13.8595761694
104.782,135,125,-13.8676878916
104.819,135,125,-13.875875319
104.857,135,125,-13.8841328924
104.895,135,125,-13.8924550234
104.933,135,125,-13.9008357156
104.971,135,125,-13.9092692972
105.008,135,125,-13.9177503752
105.046,135,125,-13.9262731648
105.084,135,125,-13.9348320481
105.122,135,125,-13.9434212587
105.16,135,125,-13.952034844
105.197,135,125,-13.9606669945
105.235,135,125,-13.9693119082
105.273,135,125,-13.9779636016
105.311,135,125,-13.9866161518
105.349,135,125,-13.9952637948
105.386,135,125,-14.0039007556
105.424,135,125,-14.012521175
105.462,135,125,-14.0211190368
105.5,135,125,-14.029688538
105.538,135,125,-14.0382242015
105.575,135,125,-14.0467203291
105.613,135,125,-14.055170946
105.651,135,125,-14.0635703441
105.689,135,125,-14.0719131382
105.727,135,125,-14.0801938637
105.764,135,125,-14.0884069964
105.802,135,125,-14.0965468928
105.84,135,125,-14.1046080927
105.878,135,125,-14.1125853355
105.916,135,125,-14.1204731058
105.953,135,125,-14.1282662294
105.991,135,125,-14.1359598889
106.029,135,125,-14.1435490466
106.067,135,125,-14.1510286574
106.105,135,125,-14.1583938011
106.142,135,125,-14.1656396743
106.18,135,125,-14.1727615549
106.218,135,125,-14.1797546323
106.256,135,125,-14.1866142949
106.294,135,125,-14.1933362955
106.331,135,125,-14.1999163644
106.369,135,125,-14.2063501327
106.407,135,125,-14.2126330088
106.445,135,125,-14.2187606424
106.483,135,125,-14.2247291262
106.52,135,125,-14.2305346161
106.558,135,125,-14.2361730558
106.596,135,125,-14.2416404365
106.634,135,125,-14.2469333133
106.672,135,125,-14.2520484391
106.709,135,125,-14.2569825832
106.747,135,125,-14.2617326153
106.785,135,125,-14.2662955672
106.823,135,125,-14.2706685546
106.861,135,125,-14.2748487519
106.898,135,125,-14.2788334527
106.936,135,125,-14.2826200534
106.974,135,125,-14.2862059949
107.012,135,125,-14.2895888477
107.05,135,125,-14.2927663992
107.087,135,125,-14.2957365547
107.125,135,125,-14.2984972917
107.163,135,125,-14.3010467279
107.201,135,125,-14.3033831299
107.239,135,125,-14.305504904
107.276,135,125,-14.3074106257
107.314,135,125,-14.3090990308
107.352,135,125,-14.3105689439
107.39,135,125,-14.3118192426
107.428,135,125,-14.3128488903
107.465,135,125,-14.3136570732
107.503,135,125,-14.3142433622
107.541,135,125,-14.3146074154
107.579,135,125,-14.3147487726
107.617,135,125,-14.3146670496
107.654,135,125,-14.3143621066
107.692,135,125,-14.3138340304
107.73,135,125,-14.3130829854
107.768,135,125,-14.3121092283
107.806,135,125,-14.3109131936
107.843,135,125,-14.3094955434
107.881,135,125,-14.3078570943
107.919,135,125,-14.3059987558
107.957,135,125,-14.3039214778
107.995,135,125,-14.3016263829
108.032,135,125,-14.299114742
108.07,135,125,-14.2963879035
108.108,135,125,-14.2934473958
108.146,135,125,-14.2902949312
108.184,135,125,-14.2869322901
108.221,135,125,-14.283361255
108.259,135,125,-14.27958383
108.297,135,125,-14.2756021604
108.335,135,125,-14.2714184329
108.373,135,125,-14.2670350023
108.41,135,125,-14.2624543976
108.448,135,125,-14.2576792703
108.486,135,125,-14.2527123528
108.524,135,125,-14.2475565928
108.562,135,125,-14.2422149647
108.599,135,125,-14.2366903581
108.637,135,125,-14.2309859191
108.675,135,125,-14.2251049225
108.713,135,125,-14.2190507226
108.751,135,125,-14.212826823
108.788,135,125,-14.2064357958
108.826,135,125,-14.1998833268
108.864,135,125,-14.1931743464
108.902,135,125,-14.1863098895
108.94,135,125,-14.1792933016
108.977,135,125,-14.1721290375
109.015,135,125,-14.1648216298
109.053,135,125,-14.1573755638
109.091,135,125,-14.1497953354
109.129,135,125,-14.1420854335
109.166,135,125,-14.1342504118
109.204,135,125,-14.1262945127
109.242,135,125,-14.1182232719
109.28,135,125,-14.1100418804
109.318,135,125,-14.1017535579
109.355,135,125,-14.0933633117
109.393,135,125,-14.0848782564
109.431,135,125,-14.0763027537
109.469,135,125,-14.0676392755
109.507,135,125,-14.0588927117
109.544,135,125,-14.0500688168
109.582,135,125,-14.041173275
109.62,135,125,-14.0322115865
109.658,135,125,-14.0231891968
109.696,135,125,-14.014111496
109.733,135,125,-14.0049838797
109.771,135,125,-13.9958117874
109.809,135,125,-13.986600726
109.847,135,125,-13.9773561992
109.885,135,125,-13.9680836874
109.922,135,125,-13.9587886679
109.96,135,125,-13.9494766493
109.998,135,125,-13.9401531504
110.036,135,125,-13.9308234242
110.074,135,125,-13.9214924579
110.111,135,125,-13.912165115
110.149,135,125,-13.9028485767
110.187,135,125,-13.893549083
110.225,135,125,-13.8842701184
110.263,135,125,-13.8750170806
110.3,135,125,-13.8657963435
110.338,135,125,-13.8566134003
110.376,135,125,-13.8474734577
110.414,135,125,-13.8383825129
110.452,135,125,-13.8293462099
110.489,135,125,-13.8203687891
110.527,135,125,-13.8114602701
110.565,135,125,-13.8026273622
110.603,135,125,-13.7938692278
110.641,135,125,-13.7851882043
110.678,135,125,-13.776601005
110.716,135,125,-13.768116641
110.754,135,125,-13.7597262038
110.792,135,125,-13.7514307698
110.83,135,125,-13.7432367664
110.867,135,125,-13.7351510497
110.905,135,125,-13.7271795662
110.943,135,125,-13.7193273654
110.981,135,125,-13.7115993138
111.019,135,125,-13.7040004074
111.056,135,125,-13.6965349959
111.094,135,125,-13.6892059368
111.132,135,125,-13.6820319808
111.17,135,125,-13.6750201585
111.208,135,125,-13.6681544382
111.245,135,125,-13.6614334346
111.283,135,125,-13.6548656234
111.321,135,125,-13.648459131
111.359,135,125,-13.6422186489
111.397,135,125,-13.6361464672
111.434,135,125,-13.6302523372
111.472,135,125,-13.6245409192
111.51,135,125,-13.6190062937
111.548,135,125,-13.6136499688
111.586,135,125,-13.6084776774
111.623,135,125,-13.603494024
111.661,135,125,-13.5987021493
111.699,135,125,-13.5941046829
111.737,135,125,-13.5897036488
111.775,135,125,-13.58549583
111.812,135,125,-13.5814846485
111.85,135,125,-13.5776808561
111.888,135,125,-13.5740865764
111.926,135,125,-13.5707026405
111.964,135,125,-13.5675301137
112.001,135,125,-13.5645681626
112.039,135,125,-13.561818335
112.077,135,125,-13.5592820458
112.115,135,125,-13.5569605906
112.153,135,125,-13.5548548949
112.19,135,125,-13.5529657729
112.228,135,125,-13.5512937362
112.266,135,125,-13.5498393961
112.304,135,125,-13.5486029346
112.342,135,125,-13.5475844057
112.379,135,125,-13.5467838629
112.417,135,125,-13.546201399
112.455,135,125,-13.5458367382
112.493,135,125,-13.5456894274
112.531,135,125,-13.5457587433
112.568,135,125,-13.5460442243
112.606,135,125,-13.546545315
112.644,135,125,-13.5472610333
112.682,135,125,-13.5481899719
112.72,135,125,-13.549331103
112.757,135,125,-13.5506830969
112.795,135,125,-13.552244389
112.833,135,125,-13.5540134765
112.871,135,125,-13.5559885839
112.909,135,125,-13.5581677963
112.946,135,125,-13.5605490877
112.984,135,125,-13.5631302502
113.022,135,125,-13.5659089998
113.06,135,125,-13.568882849
113.098,135,125,-13.572049219
113.135,135,125,-13.5754053397
113.173,135,125,-13.5789483563
113.211,135,125,-13.5826753793
113.249,135,125,-13.5865834508
113.287,135,125,-13.5906694512
113.324,135,125,-13.5949301202
113.362,135,125,-13.5993620907
113.4,135,125,-13.6039619623
113.438,135,125,-13.6087262403
113.476,135,125,-13.6136512628
113.513,135,125,-13.6187332442
113.551,135,125,-13.6239683971
113.589,135,125,-13.6293528054
113.627,135,125,-13.6348824995
113.665,135,125,-13.6405535136
113.702,135,125,-13.6463617797
113.74,135,125,-13.6523031135
113.778,135,125,-13.65837326
113.816,135,125,-13.6645679318
113.854,135,125,-13.6708827879
113.891,135,125,-13.6773133874
113.929,135,125,-13.6838552223
113.967,135,125,-13.690503772
114.005,135,125,-13.6972544886
114.043,135,125,-13.7041027633
114.08,135,125,-13.7110439012
114.118,135,125,-13.7180731742
114.156,135,125,-13.7251858469
114.194,135,125,-13.7323771503
114.232,135,125,-13.7396423
114.269,135,125,-13.7469765277
114.307,135,125,-13.7543750409
114.345,135,125,-13.7618330628
114.383,135,125,-13.7693458813
114.421,135,125,-13.7769087493
114.458,135,125,-13.7845168553
114.496,135,125,-13.792165406
114.534,135,125,-13.7998494246
114.572,135,125,-13.8075638415
114.61,135,125,-13.8153037132
114.647,135,125,-13.823064281
114.685,135,125,-13.8308410004
114.723,135,125,-13.8386293085
114.761,135,125,-13.8464246119
114.799,135,125,-13.8542223289
114.836,135,125,-13.8620178519
114.874,135,125,-13.8698066055
114.912,135,125,-13.8775839486
114.95,135,125,-13.8853452401
114.988,135,125,-13.8930861259
115.025,135,125,-13.9008023958
115.063,135,125,-13.9084897805
115.101,135,125,-13.9161439449
115.139,135,125,-13.9237606264
115.177,135,125,-13.9313357088
115.214,135,125,-13.9388651104
115.252,135,125,-13.9463447404
115.29,135,125,-13.9537705363
115.328,135,125,-13.9611385331
115.366,135,125,-13.96844484
115.403,135,125,-13.9756856772
115.441,135,125,-13.9828573345
115.479,135,125,-13.9899561257
115.517,135,125,-13.9969784865
115.555,135,125,-14.0039209566
115.592,135,125,-14.0107801384
115.63,135,125,-14.0175527627
115.668,135,125,-14.0242356569
115.706,135,125,-14.0308256956
115.744,135,125,-14.0373198448
115.781,135,125,-14.0437151936
115.819,135,125,-14.0500088758
115.857,135,125,-14.0561980883
115.895,135,125,-14.0622802497
115.933,135,125,-14.0682527484
115.97,135,125,-14.0741129195
116.008,135,125,-14.0798582093
116.046,135,125,-14.0854859987
116.084,135,125,-14.090993945
116.122,135,125,-14.0963801197
116.159,135,125,-14.1016426877
116.197,135,125,-14.1067798288
116.235,135,125,-14.1117897462
116.273,135,125,-14.1166707185
116.311,135,125,-14.1214211291
116.348,135,125,-14.1260394315
116.386,135,125,-14.130524192
116.424,135,125,-14.1348741542
116.462,135,125,-14.1390881681
116.5,135,125,-14.1431651261
116.537,135,125,-14.147104011
116.575,135,125,-14.1509039208
116.613,135,125,-14.1545640735
116.651,135,125,-14.1580835059
116.689,135,125,-14.1614613357
116.726,135,125,-14.1646972464
116.764,135,125,-14.1677910569
116.802,135,125,-14.1707424863
116.84,135,125,-14.1735513976
116.878,135,125,-14.1762175935
116.915,135,125,-14.1787410631
116.953,135,125,-14.1811221772
116.991,135,125,-14.1833612143
117.029,135,125,-14.1854584753
117.067,135,125,-14.1874144436
117.104,135,125,-14.1892296982
117.142,135,125,-14.1909047744
117.18,135,125,-14.1924403787
117.218,135,125,-14.1938373654
117.256,135,125,-14.1950966108
117.293,135,125,-14.1962191114
117.331,135,125,-14.1972059386
117.369,135,125,-14.1980582434
117.407,135,125,-14.1987772116
117.445,135,125,-14.1993641748
117.482,135,125,-14.1998205907
117.52,135,125,-14.2001479275
117.558,135,125,-14.2003477565
117.596,135,125,-14.2004217258
117.634,135,125,-14.2003715646
117.671,135,125,-14.2001990557
117.709,135,125,-14.199905988
117.747,135,125,-14.199494274
117.785,135,125,-14.1989660508
117.823,135,125,-14.1983235879
117.86,135,125,-14.1975691183
117.898,135,125,-14.1967048833
117.936,135,125,-14.1957331949
117.974,135,125,-14.1946564317
118.012,135,125,-14.1934770631
118.049,135,125,-14.1921976156
118.087,135,125,-14.1908206368
118.125,135,125,-14.1893487093
118.163,135,125,-14.1877844709
118.201,135,125,-14.1861306
118.238,135,125,-14.1843898056
118.276,135,125,-14.1825648658
118.314,135,125,-14.1806586279
118.352,135,125,-14.1786739669
118.39,135,125,-14.1766137934
118.427,135,125,-14.1744810746
118.465,135,125,-14.1722787812
118.503,135,125,-14.1700098652
118.541,135,125,-14.1676773201
118.579,135,125,-14.1652841965
118.616,135,125,-14.1628335449
118.654,135,125,-14.16032843
118.692,135,125,-14.1577719728
118.73,135,125,-14.1551673132
118.768,135,125,-14.1525175775
118.805,135,125,-14.1498252621
118.843,135,125,-14.1470939002
118.881,135,125,-14.1443270713
118.919,135,125,-14.1415271962
118.957,135,125,-14.1386974802
118.994,135,125,-14.1358412546
119.032,135,125,-14.1329617136
119.07,135,125,-14.1300619404
119.108,135,125,-14.1271450721
119.146,135,125,-14.1242142851
119.183,135,125,-14.1212727341
119.221,135,125,-14.118323503
119.259,135,125,-14.1153695685
119.297,135,125,-14.1124138889
119.335,135,125,-14.1094594154
119.372,135,125,-14.1065090741
119.41,135,125,-14.1035657558
119.448,135,125,-14.1006322976
119.486,135,125,-14.0977115018
119.524,135,125,-14.0948061482
119.561,135,125,-14.0919183864
119.599,135,125,-14.0890528719
119.637,135,125,-14.086214831
119.675,135,125,-14.0834039584
119.713,135,125,-14.0806194751
119.75,135,125,-14.0778640202
119.788,135,125,-14.0751408462
119.826,135,125,-14.0724527489
119.864,135,125,-14.0698022788
119.902,135,125,-14.0671918071
119.939,135,125,-14.0646234986
119.977,135,125,-14.0620996348
120.015,135,125,-14.0596224083
120.053,135,125,-14.057194047
120.091,135,125,-14.0548163611
120.128,135,125,-14.0524909294
120.166,135,125,-14.0502194849
120.204,135,125,-14.0480036089
120.242,135,125,-14.0458449471
120.28,135,125,-14.0437450286
120.317,135,125,-14.0417052869
120.355,135,125,-14.039727008
120.393,135,125,-14.037811414
120.431,135,125,-14.0359597834
120.469,135,125,-14.0341732829
120.506,135,125,-14.0324528834
120.544,135,125,-14.0307995632
120.582,135,125,-14.0292142862
120.62,135,125,-14.0276978037
120.658,135,125,-14.0262507613
120.695,135,125,-14.0248737839
120.733,135,125,-14.0235672283
120.771,135,125,-14.0223314557
120.809,135,125,-14.0211668876
120.847,135,125,-14.0200737471
120.884,135,125,-14.0190521778
120.922,135,125,-14.0181021756
120.96,135,125,-14.017223653
120.998,135,125,-14.0164165139
121.036,135,125,-14.0156805091
121.073,135,125,-14.0150153857
121.111,135,125,-14.0144208226
121.149,135,125,-14.0138963413
121.187,135,125,-14.0134414148
121.225,135,125,-14.0130554517
121.262,135,125,-14.0127377667
121.3,135,125,-14.012487591
121.338,135,125,-14.012304097
121.376,135,125,-14.0121862554
121.414,135,125,-14.0121324753
121.451,135,125,-14.012141321
121.489,135,125,-14.012212287
121.527,135,125,-14.0123444337
121.565,135,125,-14.0125358406
121.603,135,125,-14.0127848437
121.64,135,125,-14.0130904544
121.678,135,125,-14.0134514404
121.716,135,125,-14.0138661881
121.754,135,125,-14.0143330792
121.792,135,125,-14.0148505139
121.829,135,125,-14.0154168243
121.867,135,125,-14.016029953
121.905,135,125,-14.0166875597
121.943,135,125,-14.0173876415
121.981,135,125,-14.0181283977
122.018,135,125,-14.0189077443
122.056,135,125,-14.0197236174
122.094,135,125,-14.0205739236
122.132,135,125,-14.0214563359
122.17,135,125,-14.0223685683
122.207,135,125,-14.0233083696
122.245,135,125,-14.0242733588
122.283,135,125,-14.0252612864
122.321,135,125,-14.0262698326
122.359,135,125,-14.027296528
122.396,135,125,-14.0283392433
122.434,135,125,-14.0293956936
122.472,135,125,-14.0304630957
122.51,135,125,-14.0315388686
122.548,135,125,-14.0326207576
122.585,135,125,-14.0337062974
122.623,135,125,-14.0347928295
122.661,135,125,-14.0358778256
122.699,135,125,-14.0369588577
122.737,135,125,-14.0380334567
122.774,135,125,-14.0390990471
122.812,135,125,-14.0401530419
122.85,135,125,-14.041192975
122.888,135,125,-14.0422164231
122.926,135,125,-14.0432210051
122.963,135,125,-14.0442042736
123.001,135,125,-14.0451636793
123.039,135,125,-14.0460966666
123.077,135,125,-14.0470007975
123.115,135,125,-14.0478737736
123.152,135,125,-14.0487132523
123.19,135,125,-14.0495168555
123.228,135,125,-14.0502822672
123.266,135,125,-14.0510072121
123.304,135,125,-14.0516895186
123.341,135,125,-14.0523270658
123.379,135,125,-14.0529176823
123.417,135,125,-14.053459262
123.455,135,125,-14.0539498025
123.493,135,125,-14.0543873001
123.53,135,125,-14.0547697821
123.568,135,125,-14.0550952995
123.606,135,125,-14.0553619701
123.644,135,125,-14.0555680159
123.682,135,125,-14.055711724
123.719,135,125,-14.0557913199
123.757,135,125,-14.0558048116
123.795,135,125,-14.0557504261
123.833,135,125,-14.0556268235
123.871,135,125,-14.0554327068
123.908,135,125,-14.0551667209
123.946,135,125,-14.0548275406
123.984,135,125,-14.0544139012
124.022,135,125,-14.0539246105
124.06,135,125,-14.0533585557
124.097,135,125,-14.0527145932
124.135,135,125,-14.0519917437
124.173,135,125,-14.051189215
124.211,135,125,-14.0503061745
124.249,135,125,-14.0493418363
124.286,135,125,-14.0482955659
124.324,135,125,-14.0471667414
124.362,135,125,-14.0459546928
124.4,135,125,-14.0446589666
124.438,135,125,-14.0432792504
124.475,135,125,-14.0418151335
124.513,135,125,-14.0402662505
124.551,135,125,-14.0386325682
124.589,135,125,-14.0369141164
124.627,135,125,-14.035110139
124.664,135,125,-14.0332216719
